id,name,description,acronyme,billing_address_city,billing_address_country,billing_address_postalcode,date_fermeture,date_ouverture,directeur_unite_id,delegation_regionale,email,equivalence_autre_institut,etat_avancement_convention,idexternecpa,status,website,cotutelles,mandat_demander,typologie_mandat,thematique,thematique_mandat,annee_renouvellement,decision_apres_evaluation,vague_renouvellement,mandataire_unique_pi_valo,mandataire_unique_collab_rd,team_id,team_set_id,assigned_user_id,structure_valorisation_id,delegation_global_gestion_id,delegation_regionale_id,type_convention,pui,num_rnsr
84ca6d0c-438f-2179-8686-589b1fa60332,"U1228 (ex U746) (mixte Rennes I, INRIA et CNRS) - EMPENN","""Empenn » de Pierre Maurel (MCF), qui remplace depuis 2019 l’équipe « VisAGeS : Vision, Action et Gestion des Informations en Santé » de Christian Barillot (DR CNRS) 

ERL Inserm dans UMR non Inserm IRISA (8 tutelles dont CNRS, INRIA, UR1…)

",U1228,Rennes,63,35042,,2017-01-01,c4f95539-53af-22ef-3f90-56c617f121be,DR Grand Ouest,,,,21456876,actif,,INRIA-Institut national de recherche en sciences et technologies du numérique; CNRS; Université de Rennes I,,,0,,,,b,Université de Rennes I,Université de Rennes I,1,1,14578880,163982,,161356,,rennes,200518339S
85e77813-856e-70ff-1f4d-602c070caf26,U1291 (mixte Toulouse III et CNRS) - INFINITy,"Toulouse Institute for Infectious and Inflammatory Diseases
fusion U1043 et U1056
Partenariat : ENVT",U1291,Toulouse,63,31024,,2021-01-01,146139,DR Occitanie Pyrénées,,,,29199076,actif,,Université Paul Sabatier Toulouse III; CNRS,NON,,0,,,,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,163246,,158450,,toulouse,202123706F
88256437-a16d-5a03-a104-603fb99cd84d,U1292 (mixte Grenoble et CEA) - BIOSANTE,"Biologie et Biotechnologies pour la Santé
fusion de l'U1036 et U1038",U1292,Grenoble cedex,63,38054,,2021-01-01,142146,DR Auvergne-Rhône-Alpes,,,,29304748,actif,,CEA - Commissariat à l'énergie atomique et aux énergies alternatives; Université Grenoble Alpes,,,0,,,,a,,,1,1,9291620,164193,,158451,,grenoble,202124018V
88587200-54d7-f08a-4468-603fb06b3f6c,U1290 (mixte Lyon I) - RESHAPE,RESHAPE – RESearch on HealthcAre PErformance.,U1290,Lyon,63,69008,,2021-01-01,233e7dc8-5493-c4bf-6273-603fb1c7b6c2,DR Auvergne-Rhône-Alpes,,,,29304058,actif,,Université Lyon I (Claude-Bernard),,comite_projets_pulsalys,0,,,,a,Comité Projets,,1,1,9291620,164123,,158451,,lyon,201622306F
8906e725-0d92-6578-8a20-603fb820a6d4,U1300 (mixte Grenoble) - HP2,"Hypoxie et PhysioPathologies
ex U1042",U1300,La Tronche,63,38700,,2021-01-01,146424,DR Auvergne-Rhône-Alpes,,,,29304719,actif,,Université Grenoble Alpes,,,0,,,,a,,,1,1,9291620,164193,,158451,,grenoble,201119418N
8a07ac1d-abcd-2748-f019-602c09c56413,U1297 (mixte Toulouse III) - I2MC,"Institut des Maladies Métaboliques et Cardiovasculaires
ex U1048",U1297,Toulouse Cedex 4,63,31432,,2021-01-01,142824,DR Occitanie Pyrénées,,,,29199145,actif,,Université Paul Sabatier Toulouse III,,,0,,2021,,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,163246,,158450,,toulouse,202124020X
8be1d28c-c1ff-a349-810e-620fcf50d680,U1306 ERL (mixte Pasteur et CNRS),Interactions Hôte-microbes et pathophysiologie,U1306,Paris Cedex 15,63,75724,,2022-01-01,142894,DR Paris-IDF Centre Est (ex Paris 6-12),,,signee,32526511,actif,,CNRS; Institut Pasteur Paris,,,0,,,,d,Institut Pasteur Paris,Institut Pasteur Paris,1,1,9291620,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,convention_valorisation,paris_cite,202224241H
8de8270c-dcd3-11ef-a681-506b8df7f2c7,U1332 (mixte Pasteur Paris et CNRS),Modélisation Mathématique des Maladies Infectieuses,U1332,Paris Cedex 15,63,75724,,2025-01-01,b8c29f0b-14ef-1313-8bce-5ce80029c7fc,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67157936,actif,,Institut Pasteur Paris; CNRS; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
8e84001a-e948-11ef-b0d5-506b8df7f2c7,U1349 (ex U978) (mixte Paris XIII) - SIMHEL,"Signalisation, microenvironnement et hémopathies lymphoïdes B",U1349,Bobigny,63,93017,,2025-01-01,145158,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67869079,actif,https://asih.univ-paris13.fr/,Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord); INSERM,,,0,,,,d,,,1,1,9291620,,,161184,,,
8ebf7c70-e930-11ef-8c9a-506b8df7f2c7,U1341 (mixte Sorbonne U et CNRS) - Neuro-SU,"Centre de Neuroscience Sorbonne Université

Fusion U1130 et U1270",U1341,Paris,63,75005,,2025-01-01,2a7b5a46-78fa-4c02-d55e-56c61a1aa65c,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67861749,actif,,CNRS; Sorbonne Université; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,202524641E
8fce967f-11cd-c9b1-c29f-5a953c896b3d,U1254 (mixte Lorraine) - IADI,IMAGERIE ADAPTATIVE DIAGNOSTIQUE ET INTERVENTIONNELLE (IADI),U1254,Vandoeuvre les Nancy,63,54511,,2018-01-01,143529,DR Est,,,en_negociation,22881368,actif,,Université de Lorraine,,,0,,2024,,c,Université de Lorraine,Université de Lorraine,1,1,9291620,164191,163687,158457,convention_mixite,nancy,200918508H
90c115a4-7a92-11ef-ba7d-506b8df7f2c7,"US059 (mixte Toulouse, INRAE et CNRS) - Genotoul",Genotoul,US059,Toulouse Cedex,63,31400,,2024-01-01,c1268e36-7a92-11ef-a324-506b8df7f2c7,DR Occitanie Pyrénées,,,,60673552,actif,,"INSERM; CNRS; Institut National de Recherche pour l’Agriculture, l’alimentation et l’Environnement - INRAE; Université Paul Sabatier Toulouse III",,,0,,,,c,,,1,1,9291620,,,158450,,toulouse,202424487S
91ceb294-2c70-452e-8f9e-5ea715b188d1,U1280 ERL (mixte ),"Zones de contact entre organites et stress cellulaire
ERL CNRS",U1280,Gif sur Yvette,63,91198,,2020-01-01,223627,DR Paris-IDF Sud (ex Paris 11),,,,26479586,actif,,CEA - Commissariat à l'énergie atomique et aux énergies alternatives; CNRS,,,0,,,,e,,,1,1,9291620,164192,,158456,,,202023573R
93aa9b7f-9392-7aed-62a1-576bb86a3add,U1205 (mixte Grenoble) - BRAIN TECH (ex CLINATEC),BrainTech Lab (ex CLINATEC LAB),U1205,Saint Martin d’Hères,63,38400,,2016-01-01,142635,DR Auvergne-Rhône-Alpes,,,,20720566,actif,,Université Grenoble Alpes,,,0,,,,a,,,1,1,9291620,164193,,158451,,grenoble,201622481W
9454dac6-fd31-a77a-e273-5a953b27c306,U1253 (mixte Tours) - iBrain,Imaging Brain & NeuroPsychiatry,U1253,Tours,63,37032,,2018-01-01,951518d8-30f0-a2c7-92d1-573c2f8baea8,DR Grand Ouest,,,,22881344,actif,,Université de Tours,,,0,,2024,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,141e2531-2616-6c05-88d2-5be1a2533815,,161356,,tours_orleans,201220230S
945b8869-01b9-2283-bc75-5ea712860b4b,"U1277 (mixte Lille, CHRU Lille et CNRS) - CANTHER","Hétérogénéité, plasticité et résistance des cancers aux thérapies
UMR 9020 ",U1277,Lille cedex,63,59045,,2020-01-01,146172,DR Nord Ouest,,,,26479518,actif,,Université de Lille; CNRS; Centre Hospitalier Universitaire de Lille,,repartition_equipe,0,,,,e,Répartition par équipes,,1,1,9291620,163441,,157179,,lille,202023551S
949cc4fc-4355-7300-3b07-603fb65f2f81,U1299 ERL CNRS (mixte Paris-Saclay et CNRS),"ERL - Trajectoires développementales en psychiatrie  : mesures et modélisations
ex UA010",U1299,Gif-sur-Yvette,63,91110,,2021-01-01,223188,DR Paris-IDF Sud (ex Paris 11),,,,29304470,actif,,CNRS; Université Paris-Saclay,,,0,,,,a,,,1,1,9291620,164192,,158456,,paris_saclay,202124007H
960b6b07-bcf1-cc2d-23e8-5c502fd00074,U1268 ERL (mixte Paris V et CNRS),"Chimie Médicinale et Recherche Translationnelle
ERL Inserm dans l'UMR 8038 CNRS / Paris Descartes",U1268,Paris,63,75006,,2019-01-01,139814,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR-8038,,24053679,actif,,CNRS; Université Paris Descartes (Paris V),,alliance,0,,2024,,d,Alliance,,1,1,9291620,163410,,161184,,paris_cite,201923186Z
9845082f-26cb-4b6d-9e55-5d14da418ec7,UA007 (mixte Grenoble et ESRF) - STROBE,RAYONNEMENT SYNCHROTRON POUR LA RECHERCHE BIOMEDICALE (STROBE),UA007,Grenoble Cedex 9,63,38043,,2019-01-01,1efdacba-9650-b268-57f8-56c61ae1b9bc,DR Auvergne-Rhône-Alpes,,,,24623184,actif,,European Synchrotron Radiation Facility; Université Grenoble Alpes,,,0,,,,a,,,1,1,9291620,,,158451,,grenoble,201622589N
98720d18-e954-11ef-bd70-506b8df7f2c7,US063 - OBBI,"Occitanie, Biothérapies, Bioproduction, Intégrateur",US063,Montpellier,63,34394,,2025-01-01,144256,DR Occitanie Méditerranée,,,,67881050,actif,,INSERM,,,0,,,,a,,,1,1,9291620,,,158453,,,
98fc2537-5d37-0514-e6b2-589b239f9703,U1229 (ex U791) (mixte Nantes et ONIRIS) - RMES,"regenerative medicine and skeleton (RMeS)
Convention de mixité en cours avec l'université de nantes
Pas de convention avec Oniris",U1229,Nantes,63,44042,,2017-01-01,142833,DR Grand Ouest,,,,21456943,actif,,"Université de Nantes; Oniris - Ecole Nationale Vétérinaire, Agroalimentaire et de l'Alimentation Nantes Atlantique",,,0,,,,b,Université de Nantes,Université de Nantes,1,1,14578880,163982,,161356,,nantes,201722762X
9acd6678-cf5c-11ef-af04-506b8df7f2c7,U1342 (mixte Paris Cité)  - IRSL,"Institut de Recherche Saint-Louis
Fusion des U976, U1131, U944, U1160 et US053",U1342,Paris,63,75010,,2025-01-01,224314,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,66282400,actif,,Université Paris Cité; INSERM,,alliance,0,,,,d,Alliance,,1,1,9291620,163410,,161184,,paris_cite,202524650P
9b5ac07d-5ae5-dd1b-3618-54f05737c2d1,U1189 (ex U703) (mixte Lille 2 et CHRU Lille) - OncoThai,Thérapies Lasers Assistées par l’Image pour l’Oncologie : ONCO-THAI,U1189,LILLE,63,59037,,2015-01-01,6355cfcb-fe91-bea4-fba8-59db6eb196e4,DR Nord Ouest,,,,19155271,actif,,Université du Droit et de la Santé - Lille 2; Centre Hospitalier Universitaire de Lille,,,0,,,fermee/renouvelle,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163441,,157179,,lille,200616385N
9ce93c02-5755-0233-03b5-54dd9ebd851b,"U1183 (ex U844, fusion avec U1040) (mixte Montpellier) - IRMB","Cellules souches, plasticité cellulaire, régénération tissulaire et
immunothérapie des maladies inflammatoires",U1183,Montpellier,63,34295,,2015-01-01,141504,DR Occitanie Méditerranée,,,signee,19101778,actif,,Université de Montpellier,,,0,,,fermee/renouvelle,a,Université de Montpellier,Université de Montpellier,1,1,14578880,164224,,158453,convention_mixite,montpellier,200716494C
a060aa3f-bf42-2805-9ec3-56fcdf681ea7,US011 (mixte Versailles),"Unité de services
COHORTES EPIDEMIOLOGIQUES EN POPULATION",US011,Villejuif,63,94807,,2014-01-01,145177,DR Paris-IDF Sud (ex Paris 11),,,,20359654,actif,,Université Versailles - St-Quentin-en-Yvelines,,,0,,,,e,,,1,1,9291620,164192,,158456,,paris_saclay,201322808P
a0a2d6db-eaa7-5e2a-aefc-63f798884f52,US055,"Accélérateur de recherche technologique - ARNm
Sa seule tutelle est l’Inserm",US055,Orléans,63,45100,,2022-09-01,abf620d2-2ea9-0ff7-4df5-6336d70339a7,DR Grand Ouest,,,,36305812,actif,,,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,,,161356,,,202224414W
a2dc42f6-e94e-11ef-9243-506b8df7f2c7,UA017 (mixte Guyane),Santé des Populations en Amazonie,UA017,Cayenne,63,97300,,2025-01-01,67953dfd-6366-7004-dea2-5630da40c16f,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67870480,actif,,Université de Guyane; INSERM,,,0,,,,b,,,1,1,9291620,,,161184,,,
a56c826a-7c25-11ef-9f61-506b8df7f2c7,UA015 (mixte Montpellier et CNRS) - LPHI,Laboratoire sur les interactions hôte-pathogène,UA015,Montpellier cedex 5,63,34095,,2024-01-01,4f248920-7c25-11ef-9818-506b8df7f2c7,DR Occitanie Méditerranée,,,,60774936,actif,https://lphi.umontpellier.fr/fr/,Université de Montpellier; CNRS; INSERM,,,0,,,,a,,,1,1,9291620,,,158453,,montpellier,200711902L
a62c45bc-17c3-80b0-df49-5a95382596f5,U1248 (mixte Limoges et CHU Limoges) - IPPRITT,Pharmacologie et Transplantation,U1248,Limoges,63,87000,,2018-01-01,143729,DR Nouvelle Aquitaine,,,,22881198,actif,,Centre Hospitalier Universitaire de Limoges; Université de Limoges,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,164190,,158454,,,200816497B
a632fde6-d921-9617-21a3-54de2315ea06,U1198 (ex U710) (mixte Montpellier et EPHE) - MMDN,"Mécanismes moléculaires dans les démences neurodégénératives (MMDN)


Pour les contrats de R&D : mandat à demander à l'ensemble des tutelles




",U1198,Montpellier,63,34095,,2015-01-01,139229,DR Occitanie Méditerranée,,,signee,19103758,actif,,Université de Montpellier; Ecole Pratique des Hautes Etudes-PSL,,,0,,,fermee/renouvelle,a,Université de Montpellier,ND,1,1,14578880,164224,,158453,convention_mixite,montpellier,200716389N
a6f3dbf2-7a94-11ef-8ea4-506b8df7f2c7,US058 (mixte Bourgogne) - BioSanD,Biologie Santé Dijon,US058,Dijon Cedex,63,21079,,2024-01-01,8fc16cf9-23c4-1d19-3023-56c617b55076,DR Est,,,,60673792,actif,,INSERM; Université de Bourgogne,,,0,,,,c,,,1,1,9291620,,,158457,,bourgogne,202424502H
a7535765-9791-b362-cb2c-5808e56afdc6,U1225 (mixte Pasteur Paris),PATHOGENESE DES INFECTIONS VASCULAIRES,U1225,PARIS,63,75015,,2015-11-01,144752,DR Paris-IDF Centre Est (ex Paris 6-12),,,signee,21110699,actif,,Institut Pasteur Paris,,,0,,,,d,Institut Pasteur Paris,Institut Pasteur Paris,1,1,27b12bc1cedbd8c5cb705c94720c76da,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,convention_cadre,paris_cite,201521905Z
a7794487-9a25-e0c3-8f90-62096f48c147,US049 (mixte Lyon et CNRS),Institut NeuroMyoGène - Appui à la recherche,US049,Lyon,63,69008,,2021-04-01,223506,DR Auvergne-Rhône-Alpes,,,,32441965,actif,,CNRS; Université Lyon I (Claude-Bernard),,,0,,,,a,,,1,1,9291620,,,158451,,lyon,202124076H
aa45e1dc-df30-11ef-95e3-506b8df7f2c7,U1333 (mixte Paris Cité et Paris 13),Santé Orale,U1333,Montrouge,63,92120,,2025-01-01,7fe5298c-6218-d868-f177-607026a9115e,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67291309,actif,,Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord); Université Paris Cité; INSERM,,,0,,,,d,,,1,1,9291620,,,161184,,,202424612C
ab14e1d8-2108-574f-7a55-602635e2ce57,"U1301 (mixte Toulouse III, CNRS et EFS) - RESTORE","RESTORE
 ex U1031
Partenariat : ENVT

Gestion des contrats= CNRS sauf 
- ce qui est en lien avec l'IHU
- lorsque le lien avec une des Parties est nécessaire pour la bonne gestion du contrat, notamment pour tous les contrats concernant ou mettant en jeu de la PI valorisée par l'une des Parties, le cas échéant par le MU, ou mettant en oeuvre le matériel biologique, ou d'autre nature, d'une des Parties
- pour des projets de type ERC, chaire 
 individuelle ou équivalent, la Partie gestionnaire sera la Partie
employeur du porteur de projet ;
- pour les accords de transfert de matériel ;
- au cas par cas, sur proposition du ou de la DU et après accord entre les Parties.

PI/Valo = 
Equipe - STROMAGICS: Mandataire Unique INSERM,
Equipe - FLAMES: Mandataire Unique UT3, ou EFS par dérogation justifiée par le ou la DU,
Equipe - METABOLINK: Mandataire Unique INSERM
Equipe - GOT-IT: Mandataire Unique INSERM, ou EFS par dérogation justifiée par le ou la DU",U1301,Toulouse,63,31100,,2021-01-01,143055,DR Occitanie Pyrénées,,CNRS UMR 5070,,29170457,actif,,Etablissement Français du Sang; Université Paul Sabatier Toulouse III; CNRS,NON,repartition_equipe,0,,,,a,Répartition par équipes,CNRS,1,1,9291620,163246,,158450,convention_mixite,toulouse,202123705E
ab41fcd7-ef94-0ae3-004c-5c50318ca924,U1272 (mixte Paris XIII),Hypoxie et Poumon,U1272,Bobigny,63,93017,,2019-01-01,142921,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,24053715,actif,,Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord),,alliance,0,,,,d,Alliance,,1,1,9291620,163410,,161184,,,199713910M
ae1d1527-5e49-b957-3811-5c5031214992,"U1274 - ERL (mixte Paris VII, Paris XI et CEA)","Stabilité génétique, cellules souches et radiations",U1274,Fontenay-aux-Roses Cedex,63,92265,,2019-01-01,224501,DR Paris-IDF Sud (ex Paris 11),,UMR_E 008 - SGCSR,,24053732,actif,,CEA - Commissariat à l'énergie atomique et aux énergies alternatives; Université Paris-Saclay; UNIVERSITE DE PARIS (devenue Université Paris Cité en 2022),,alliance,0,,,,e,Alliance,,1,1,9291620,163410,,158456,,paris_cite,201923196K
b06b4cbd-a302-62f6-e736-63e2583dab9b,U1317 (mixte Rennes 1 et INRAE) - NuMeCan,"Nutrition, métabolismes et cancer",U1317,Rennes CEDEX 9,63,35033,,2023-01-01,143480,DR Grand Ouest,,,en_negociation,36160003,actif,,"Université de Rennes; Institut National de la Recherche Agronomique; Institut National de Recherche pour l’Agriculture, l’alimentation et l’Environnement - INRAE; Université de Rennes I",,,0,,,,b,INSERM / INSERM-TRANSFERT,,1,1,9291620,163982,,161356,convention_mixite,rennes,201722267J
b12ba193-6a7c-784c-216b-572758cf4504,U1215 (mixte Bordeaux) - MAGENDIE,NEUROCENTRE MAGENDIE,U1215,Bordeaux,63,33077,,2016-01-01,223988,DR Nouvelle Aquitaine,,,,20444338,actif,,Université de Bordeaux,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,162315,,158454,,bordeaux,201622177R
b21e295d-dd47-3a9d-0dfb-54f05fdb8e4f,"U1172 (ex U837) (mixte Lille 2, Lille 1 et CHRU Lille) - LilnCog",Centre de Recherche Jean-Pierre Aubert - Neurosciences et Cancer,U1172,Lille,63,59045,,2015-01-01,137933,DR Nord Ouest,,,,19155323,actif,,Université des Sciences et Technologies de Lille 1; Centre Hospitalier Universitaire de Lille; Université du Droit et de la Santé - Lille 2,,repartition_equipe,0,,,fermee/renouvelle,e,Répartition par équipes,,1,1,14578880,163441,,157179,,lille,202023567J
b2eb7d2c-c188-5234-f18f-54ddb8c0bbd7,"U1197 (ex U972, fusion avec U1014) (mixte Paris XI et Santé Armées)","Interactions cellules souches-niches: physiologie, tumeurs et réparation
tissulaire",U1197,Villejuif,63,94807,,2015-01-01,140111,DR Paris-IDF Sud (ex Paris 11),,,,19102007,actif,,Service de Santé des Armées; Université Paris-Sud (ex Paris XI),,,0,,,fermee/renouvelle,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,164192,,158456,,paris_saclay,201521289E
b466c4ab-f524-5a31-9aef-54de2ab40968,U1203 (mixte Montpellier et Toulouse III depuis 2021) - DEFE,"développement embryonnaire précoce humain et pluripotence, biologie et médecine de la reproduction

Pour les contrats de R&D le mandat est à définir avec l'ensemble des tutelles",U1203,Montpellier Cedex 5,63,34295,,2015-01-01,add951cb-b3e8-9f95-7eea-603fb7ff95f9,DR Occitanie Méditerranée,,,signee,19103895,actif,,Université Paul Sabatier Toulouse III; Université de Montpellier,,,0,,,,a,INSERM / INSERM-TRANSFERT,,1,1,14578880,164224,,158453,convention_mixite,montpellier,202123756K
b5093268-ff75-383f-6564-62096b4fa938,US045 (mixte Saclay et Evry) - CiTHERA,CiTHERA,US045,Corbeil-Essonne,63,91170,,2021-01-01,143322,DR Paris-IDF Sud (ex Paris 11),,,,32441875,actif,,Université d'Evry Val d'Essonne; Université Paris-Saclay,,,0,,,,a,,,1,1,9291620,,,158456,,paris_saclay,202124115A
b76f3208-5086-d589-f34e-5a9539940bb1,U1249 (mixte Aix-Marseille) - INMED,INSTITUT DE NEUROBIOLOGIE DE LA MEDITERRANEE (INMED),U1249,Marseille Cedex 09,63,13273,,2018-01-01,143025,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,22881288,actif,,Aix-Marseille Université,,,0,,2024,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,163731,158153,158449,convention_mixite,marseille,200819256A
b7b2ebc7-ffae-b0f3-ddf8-5c503302747d,US036 (mixte Paris V et CNRS),Biomedtech Facilities,US036,Paris,63,75006,,2019-01-01,144151,DR Paris-IDF Centre Nord (ex Paris 5-7),,UAR 2009 ; US 36,,24053781,actif,,CNRS; UNIVERSITE DE PARIS (devenue Université Paris Cité en 2022),,,0,,2024,,d,,,1,1,9291620,,,161184,,paris_cite,201922975V
bb310554-633d-8aa3-951b-5cc8678d2d95,US039 (mixte INRIA et CEA) - CReFIX,"CReFIX - Centre de référence d'innovation, d'expertise et de transfert",US039,Evry,63,91000,,2019-01-01,1646be87-a6c8-a25d-256a-5cc867ca85b2,DR Paris-IDF Sud (ex Paris 11),,RNSR 201923595U,,24368844,actif,,INRIA-Institut national de recherche en sciences et technologies du numérique; CEA - Commissariat à l'énergie atomique et aux énergies alternatives,,,0,,,,e,,,1,1,9291620,,,158456,,,201923595U 
bb4d4f1c-382f-78bc-b277-5c502f5c8255,U1269 (mixte Sorbonne),Nutrition et obésités : approches systémiques (nutriomique),U1269,Paris,63,75013,,2019-01-01,143056,DR Paris-IDF Centre Est (ex Paris 6-12),,,,24053688,actif,,Sorbonne Université,,,0,,,,d,Sorbonne Université,Sorbonne Université,1,1,9291620,164189,,158452,,sorbonne_u,201923185Y
bb61ee40-1da1-6180-bc26-571747fea4e2,U1209 (mixte Grenoble - CNRS - EFS VOIR EQUIPES) - IAB,"Institut pour l’Avancée des Biosciences
",U1209,La Tronche,63,38700,,2016-01-01,223864,DR Auvergne-Rhône-Alpes,,,,20409769,actif,,CNRS; Université Grenoble Alpes,,,0,,,,a,,,1,1,14578880,164193,,158451,,grenoble,201622378J
bc1f0e28-e945-11ef-88cd-506b8df7f2c7,U1347 (ex UA018) (mixte Pasteur Paris),ParasitInnov,U1347,Paris,63,75015,,2025-01-01,24d55a86-e945-11ef-8755-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67867456,actif,,INSERM; Institut Pasteur Paris,,,0,,,,d,,,1,1,9291620,,,158452,,,
bc7c6234-e941-11ef-9c05-506b8df7f2c7,U1345 (mixte Sorbonne U et CNRS) - Dev2A,"Développement, Adaptation et Vieillissement

Fusion U1156 et U1164",U1345,Paris,63,75005,,2025-01-01,142358,DR Paris-IDF Centre Est (ex Paris 6-12),,CNRS UMR 8263,,67865773,actif,,Sorbonne Université; CNRS; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,202524643G
c16fd73e-eb9c-6c3c-44d7-54de0fbbe178,"U1190 (ex U859) (mixte Lille, CHRU Lille et IPL depuis 2020) - TRD",Recherche translationnelle sur le diabète,U1190,Lille,63,59045,,2015-01-01,139810,DR Nord Ouest,,,,19103170,actif,,Institut Pasteur de Lille; Centre Hospitalier Universitaire de Lille; Université du Droit et de la Santé - Lille 2; Université de Lille,,,0,,,fermee/renouvelle,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163441,,157179,,lille,201019111J
c1fed4f7-ca77-89c4-284e-620eb8bd5866,U1304 (mixte Bretagne Occidentale) - GETBO,Groupe d'Etude de la Thrombose de Bretagne Occidentale,U1304,Brest,63,29238,,2022-01-01,65c2436e-07f1-cf2a-bf77-620eb99b64fc,DR Grand Ouest,,,,32511040,actif,,Université de Bretagne-Occidentale - Brest,,,0,,,,b,,,1,1,9291620,163982,,161356,,brest,202224189B
c22ff494-776e-d5d9-c194-5a953f3c7f6e,U1259 (mixte Tours) - MAVIVH,"Morphogenèse et Antigénicité du VIH, des Virus des Hépatites et Émergents (MAVIVH)",U1259,Tours,63,37032,,2018-01-01,139944,DR Grand Ouest,,,,22881429,actif,,Université de Tours,,,0,,,,c,Université de Tours - François Rabelais,,1,1,9291620,141e2531-2616-6c05-88d2-5be1a2533815,,161356,,tours_orleans,200919266G
c28d61e8-04d3-e777-04d8-54f088ac5804,U1184 (fusion avec U1012) (mixte Paris XI et CEA),Service d'Immuno-virologie,U1184,Fontenay-aux-Roses,63,92265,,2015-01-01,60c5fa47-f9ff-9988-0c83-54f20854b0cf,DR Paris-IDF Sud (ex Paris 11),,,,19156283,actif,,CEA - Commissariat à l'énergie atomique et aux énergies alternatives; Université Paris-Sud (ex Paris XI),,,0,,,,e,,,1,1,14578880,164192,,158456,,paris_saclay,201521286B
c2d77920-e7fa-bd1e-3317-603facb173ea,"U1293 ERL (mixte Lyon 1, CNRS et ENS Lyon) - LBMC","Laboratoire de Biologie et Modélisation de la Cellule
ex U1210",U1293,Lyon,63,69007,,2021-01-01,144823,DR Auvergne-Rhône-Alpes,,,,29303859,actif,,Ecole Normale Supérieure de Lyon; Université Lyon I (Claude-Bernard); CNRS,,comite_projets_pulsalys,0,,,,a,Comité Projets,Ecole Normale Supérieure de Lyon,1,1,9291620,164123,159364,158451,,lyon,202124006G
c3e5ea2d-a49b-3a7c-47c0-6217391e0b9b,U1314 (mixte Lyon I et CNRS) - MeLis,"Mécanismes dans les sciences de la vie intégratives
éclatement de l'U1217",U1314,Lyon Cedex 08,63,69373,,2022-01-01,141494,DR Auvergne-Rhône-Alpes,,,,32572114,actif,,CNRS; Université Lyon I (Claude-Bernard),,comite_projets_pulsalys,0,,,,a,Comité Projets,,1,1,9291620,164123,,158451,,lyon,202224172H
c52b00a3-646d-1520-3909-5a953d741cfa,U1257 ERL (mixte Strasbourg et CNRS) - RIDI,REPONSES IMMUNITAIRES CHEZ LES MOUSTIQUES,U1257,Strasbourg,63,67084,,2018-01-01,145123,DR Est,,,,22881406,actif,,Université de Strasbourg; CNRS,,,0,,2024,,c,SATT Conectus Alsace,SATT Conectus Alsace,1,1,9291620,163734,,158457,,strasbourg,200919280X
c643e785-efe4-66ac-b00d-5a9543cd9db4,U1255 (mixte Strasbourg et EFS) - BPPS,"BIOLOGIE ET PHARMACOLOGIE DES PLAQUETTES SANGUINES : HEMOSTASE, THROMBOSE, TRANSFUSION",U1255,STRASBOURG Cedex,63,67065,,2018-01-01,6f6eb929-e693-f230-e752-56c617e65a69,DR Est,,,,22881650,actif,,Université de Strasbourg; Etablissement Français du Sang,,,0,,,,c,Université de Strasbourg; Etablissement Français du Sang,Université de Strasbourg; Etablissement Français du Sang,1,1,9291620,163734,,158457,convention_mixite,strasbourg,201822780M
